t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
0,5492763736403179.0,4332233978801673.0,1.9759488473109466e+17,226860774908021.56,4331966839883797.0,1.4469470878602358e+17,-9197032898.92372,9028657779.326542,-554689749.9303217,-62.84222980339197,-50829466682.97169,392.73067810115657,1580747582.9793508
