t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
50.0,2133700606.8555894,7588922264139.491,143899929356013.7,151490985320762.06,-267981588459.66904,0.0,-31883962.715244163,-268013472422.38303,956147411071.2871,0.03594123461189879,1921941488571.9873,2878088899643.3086,926291.5797003617,-2050.5922250099384,-198.10486774906892,-0.019022422788273093,218.96109107302655,-76407.17329690878,222880.5216961158
105.0,5982325770.062658,9036646944284.705,142482203232561.16,151524832502617.5,-300531745423.48944,0.0,-29299027.21717424,-300561044450.708,1483950993068.6606,0.03594123461189879,1392838296747.9224,2876789289816.6265,1952819.6542482597,-11423.827533209396,-1114.038932706914,-0.10960245649364475,1177.5250782532978,-246980.53406796206,720839.8224979562
165.5,16910568635.228739,11146909919118.832,140363021569823.56,151526842057576.47,-300424915855.57684,0.0,-24094026.781231903,-300449009882.3579,1989431443271.6052,0.03594123461189879,885236257045.8107,2874667700317.4463,3424762.977922471,-63348.255005624604,-6177.68745298047,-0.6078042817062131,6529.237069682964,-675072.0053803518,1973411.2648104525
232.05,46456856559.2146,13631326154184.412,137850008706914.3,151527791717659.75,-298014482462.71124,0.0,-19754154.166637294,-298034236616.87823,2363665246185.046,0.03594123461189879,507638022064.98773,2871303268250.077,5437106.558571682,-335909.9001508628,-32757.351981389358,-3.222929924468485,34621.288740595395,-1582510.8517238337,4643540.163264068
305.25500000000005,123541603903.4741,16506971891283.184,134897820647905.23,151528334143089.2,-293853065734.6495,0.0,-16185445.486281458,-293869251180.1344,2592321124129.2173,0.03594123461189879,274274776485.27145,2866595900614.5312,7732981.27981512,-1692426.777680377,-165037.16701240645,-16.238545282057615,174424.16949235462,-3261341.889727676,9634107.143067636
385.7805000000001,316804017196.75415,19767896814977.227,131442943253473.0,151527644085643.94,-287934221968.8471,0.0,-13256811.439749626,-287947478780.28564,2716522990526.707,0.03594123461189879,144842059837.48187,2861365050364.194,10138831.866966782,-8051495.999407182,-785028.8718239006,-77.26313867694898,829592.2933931977,-6007272.501361918,17906476.838626515
474.35855000000015,780371958591.7888,23369302038943.562,127372212507227.98,151521886504763.34,-276841402240.5137,0.0,-10723090.822064118,-276852125331.3372,2779476903621.676,0.03594123461189879,76542295856.19168,2856019199477.932,12586775.541298762,-35892461.18194612,-3497155.3522403934,-344.6596073849025,3693349.240796972,-9936611.899535716,30010521.02420473
571.7944050000002,1838142816873.6096,27195512143366.145,122459118523864.95,151492773484107.12,-237552223854.3728,0.0,-7793945.47380589,-237560017799.84677,2803538207439.9365,0.03594123461189879,40929989731.61436,2844468197171.5884,11944083.480264118,-147744791.56027934,-14353828.244512461,-1422.9180896124533,14942693.8387208,-14808453.959602395,45613511.02053141
678.9738455000003,2300838619549.0166,28236405646714.633,120868296813400.19,151405541079664.5,-176303645257.44235,0.0,-5535347.999972882,-176309180605.44147,2793307113894.855,0.03594123461189879,34465005003.453415,2827772118898.3394,4818763.538626305,-210968131.7490098,-20401201.86826073,-2036.514345002575,13150283.11923233,-14193335.176398164,44247123.02879354
796.8712300500003,2299405501409.861,28218818950153.957,120793001627547.89,151311226079111.12,-107461271228.36607,0.0,-3373926.454768275,-107464645154.82088,2773558583437.234,0.03594123461189879,34221338891.56608,2807779922328.84,-1149407.585536621,-206345789.74319363,-19864676.88594519,-1996.9601160435911,4542866.233699275,-12122654.587703144,37532104.00083992
926.5583530550005,2297903671164.5977,28200388262355.9,120714113565212.5,151212405498729.78,-31979968574.753708,0.0,-1004064.6344306302,-31980972639.388084,2751846019070.4473,0.03594123461189879,33953440247.39813,2785799459317.8687,-5609295.565802104,-201504796.2101781,-19316257.64414411,-1955.8891515338573,-3393420.9361123545,-10798506.28154465,32531767.138858527
1069.2141883605007,2296325483988.8105,28181020514310.715,120631214841147.05,151108560839445.72,48045847470.167725,0.0,1508479.7891639557,48047355949.956985,2730639212283.6465,0.03594123461189879,33691781855.89626,2764330994139.587,-9131752.828831268,-196492201.92456096,-18758827.61868748,-1913.397777591337,-10658175.899817364,-9876265.193238728,28648314.2220152
1226.1356071965508,2294662057520.3965,28160606700668.324,120543838903380.03,150999107661568.5,130937296129.37999,0.0,4110995.544327093,130941407124.924,2712033852265.823,0.03594123461189879,33462221219.263943,2745496073485.113,-12017232.298558023,-191357293.35333264,-18195400.29992268,-1869.597575299737,-17255234.179828018,-9116228.437383829,25548624.35237848
1398.749167916206,2292903437591.311,28139024662668.75,120451462897407.75,150883390997668.75,215430230903.8088,0.0,6763792.636098146,215436994696.44434,2697751582974.2485,0.03594123461189879,33286000708.43873,2731037583682.702,-14443603.045252983,-186151139.0326616,-17629061.091935996,-1824.6134552994358,-23193308.388616677,-8362230.188614955,23051642.66636886
1588.6240847078268,2291038506820.1846,28116137966369.16,120353502864464.19,150760679337652.53,300560003247.0448,0.0,9436584.308968471,300569439831.35364,2689254623999.067,0.03594123461189879,33181161802.131935,2722435785801.243,-16527467.783422276,-180925843.53255135,-17062910.007251814,-1778.5812815480515,-28486311.535286814,-7521252.781391386,21056608.044686172
1797.4864931786096,2289054887902.604,28091794715806.67,120249308661165.72,150630158264872.72,385554303498.80255,0.0,12105122.608652804,385566408621.4118,2687852853342.4424,0.03594123461189879,33163866319.044724,2721016719661.524,-18352318.618594095,-175733574.07912007,-16500008.71679825,-1731.6452171111432,-33153355.69920575,-6545189.334972557,19485855.246271998
2027.2351424964709,2286938846507.0874,28065826361306.258,120138158858418.73,150490924066231.66,469759499326.8727,0.0,14748885.654197536,469774248212.529,2694777933596.376,0.03594123461189879,33249311018.097282,2728027244614.486,-19979862.463488523,-170625429.6248309,-15943334.847789058,-1683.9550012223647,-37218459.73776386,-5416379.354833229,18245661.341969565
2279.9586567461183,2284675196223.7896,28038046532999.96,120019255748136.3,150341977477359.8,552597765094.9135,0.0,17349731.64273524,552615114826.5579,2711227021593.9775,0.03594123461189879,33452266906.846397,2744679288500.8506,-21454401.406019304,-165650232.48898354,-15395745.710163224,-1635.6633953037756,-40710011.31496975,-4137184.860778178,17210522.924303535
2557.9545224207304,2282247207279.398,28008249920550.258,119891720547753.1,150182217675581.4,633546352698.444,0.0,19891248.022689402,633566243946.4674,2738384526222.3555,0.03594123461189879,33787347698.91647,2772171873921.3115,-22805387.984746546,-160853328.19376725,-14859952.665404886,-1586.9240346263553,-43660041.55867343,-2722941.12644934,16228966.316119444
2863.7499746628037,2279636520462.4463,27976211216817.55,119754588878429.22,150010436615708.72,712130899912.106,0.0,22358541.39813581,712153258453.5037,2777429859441.097,0.03594123461189879,34269105449.774647,2811698964890.917,-24049985.969447087,-156275477.63025165,-14338506.214215906,-1537.8898843787158,-46103380.75517431,-1197297.1342702208,15142953.71287155
3200.124972129084,2276823067577.707,27941684141662.465,119606806586227.0,149825313795469.56,787926638922.7489,0.0,24738275.47272311,787951377198.2229,2829537190364.227,0.03594123461189879,34912027523.0508,2864449217887.297,-25195861.321381897,-151951916.5303839,-13833790.675611949,-1488.712421788773,-48076767.24047808,410949.06305583747,13811373.025362277
3570.137469341993,2273784999677.939,27904400561182.266,119447225971795.64,149625411532653.8,860563251213.3207,0.0,27018823.476874724,860590270036.7959,2895871354494.2886,0.03594123461189879,35730486117.60377,2931601840611.8945,-26243927.03005726,-147911641.16538838,-13348026.181248605,-1439.5415546812021,-49617977.17759472,2070148.320785094,12130060.511404792
3977.1512162761924,2270498624251.8237,27864069716866.4,119274602490489.33,149409170831609.94,929730597729.54,0.0,29190448.075961437,929759788177.6133,2977582606231.252,0.03594123461189879,36738673522.45692,3014321279753.735,-27190770.98549905,-144176958.1954649,-12883274.755656622,-1390.5261550656207,-50765030.370253265,3747582.227359418,10044175.026790885
4424.866337903812,2266938352429.669,27820377577688.09,119087591978737.19,149174907908854.56,995183682525.8121,0.0,31245457.212273136,995214927983.0273,3075801787347.315,0.03594123461189879,37950542503.95841,3113752329851.322,-28030641.241960082,-140763313.31856155,-12441446.651897486,-1341.8149554960967,-51555508.81943712,5410877.812085612,7551859.938994478
4917.352971694193,2263076657026.87,27772986325199.348,118884748449622.45,148920811431849.56,1056746091873.962,0.0,33178312.08158966,1056779270186.0344,3191636611308.525,0.03594123461189879,39379760460.35712,3231016371768.9136,-28756985.02558027,-137679390.55119693,-12024303.018661626,-1293.5574523346768,-52026003.99682785,7029103.534132464,4700243.715876312
5459.088268863613,2258884041824.4443,27721533976526.543,118664522478754.95,148644940497104.72,1114311848473.497,0.0,34985685.34921681,1114346834158.8445,3326169074868.7305,0.03594123461189879,41039677484.53181,3367208752353.311,-29363595.24746614,-134927453.88957024,-11633451.509144096,-1245.9044096855253,-52211689.875750214,8573577.11519853,1575886.5185870826
6054.9970957499745,2254329021846.718,27665634142327.336,118425260167697.45,148345223331871.75,1167846122869.044,0.0,36666483.486125804,1167882789352.5269,3480453513146.6533,0.03594123461189879,42943302365.48019,3523396815512.145,-29845425.461110227,-132503887.22623442,-11270332.639869273,-1199.0075798908633,-52146005.07396063,10018441.363376852,-1707956.281187119
6710.496805324972,2249378113553.4805,27604875906416.93,118165202628180.36,148019456648151.12,1217385500426.5854,0.0,38221855.15112014,1217423722281.7405,3655514562430.4243,0.03594123461189879,45103277450.46015,3700617839880.92,-30199120.4357995,-130399877.4764233,-10936196.473555483,-1153.0183575051653,-51860420.940113485,11341092.449602855,-5025092.570128912
