t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,8061432713141363.0,5797701796465220.0,2.093357850924685e+17,657550581652298.5,5797392052249677.0,1.2333280976180251e+17,-24754855998.5435,6198575891.992697,1332449362.5733356,-243.42765608897568,-179419780464.27823,410.16327094760965
