t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,828628696742298.5,35789280146232.91,523769685868852.75,169009611083967.1,35787975896461.24,373150814644933.6,-94259690.50742188,-215576364251.78394,-2078623358.46479,-2.8539114416951215,-64919663345.35062,410.1632560140613
