t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,5199683610807095.0,3728129247170552.0,1.3459433861753579e+17,422679407564019.0,3727930069540650.0,7.930256618915995e+16,-16031461134.960295,6547769255.65363,1395851124.360979,-157.3373389468876,-112975006014.00728,410.1632091278585
