t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,1579596946430222.0,87189514600191.97,593656260752659.9,473390954130482.2,87186661481518.83,572929141426621.9,-564373423.6690942,-236732289989.82883,-975124390.0184761,-3.5581110477411585e-20,-160607360543.14246,404.35224265310666,24758967.08990781
