t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,302816267859635.0,8421393251573.432,48757732310849.49,123861077699384.64,8421132621935.02,47360639883588.17,-48209532.6674301,-247307769674.7624,-757675362.0757616,-2.8068988686274622e-21,-55221200328.455765,410.16332663909355
