t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,2168424192251568.8,158244425022711.62,3405236322190428.5,303520836803225.1,158238098722948.72,2013966685406882.2,-396536602.4160975,-253739518240.7802,-4332719396.535251,-21.785536073264538,-107210295114.23264,410.16315649996494
