t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
1226.1356071965508,185106989799.94174,17738049366202.54,132477079299655.05,150400235655658.06,-284529033992.24615,0.0,-14492174.223700285,-284543526166.46967,2328431709244.9604,0.03594123461189879,182652461020.14664,2511084170265.13,9812151.107046522,-3401340.6559789116,-340032.99149289797,-32.115992881544365,-2305467.278908603,-5028865.9395637475,-97762287.01718348
1398.749167916206,185104070020.1664,17737769576347.9,132474989813391.06,150397863459757.97,-280537910760.5537,0.0,-14288890.73928369,-280552199651.2934,2306230453241.518,0.03594123461189879,180910901236.16736,2487141354477.727,9693381.760105584,-3401238.955498061,-340014.81864381145,-32.11598219297163,-2304526.2779725147,-5036928.68782445,-92918912.19993076
1588.6240847078268,185100844324.20795,17737460471862.35,132472681402487.2,150395242718673.28,-274947080606.19006,0.0,-14004127.937806604,-274961084734.1266,2282097972174.2236,0.03594123461189879,179017847713.85898,2461115819888.1104,9507615.43522483,-3401126.9513091617,-339994.83584153495,-32.11597042892853,-2303492.7276737546,-5042489.179860381,-88354495.07223666
1797.4864931786096,185097285245.10214,17737119420706.36,132470134410879.3,150392351116830.06,-267653146792.15717,0.0,-13632619.41985097,-267666779411.57654,2255886949821.827,0.03594123461189879,176961744319.40915,2432848694141.2817,9252783.279289091,-3401003.638034812,-339972.8637102382,-32.11595748045387,-2302357.6937168087,-5047094.46749061,-84035833.89059015
2027.2351424964709,185093361784.9239,17736743452483.285,132467326655565.53,150389163469834.97,-258638508469.53583,0.0,-13173468.705452241,-258651681938.2396,2227529043709.2876,0.03594123461189879,174737229948.04865,2402266273657.3955,8929510.764075316,-3400867.9172098953,-339948.7053021946,-32.11594322726006,-2301111.4140779953,-5052701.390842351,-79935322.8519116
2279.9586567461183,185089039381.92603,17736329255290.902,132464233403113.89,150385651697786.9,-247952076554.91852,0.0,-12629167.01846842,-247964705721.9371,2197015920518.6045,0.03594123461189879,172343650870.12933,2369359571388.7495,8540018.485947428,-3400718.589420986,-339922.14442547376,-32.1159275365528,-2299743.2295011654,-5061405.483292708,-76030184.81364852
2557.9545224207304,185084279736.27423,17735873159022.266,132460827244974.4,150381784683733.7,-235692068689.40244,0.0,-12004716.966688009,-235704073406.3696,2164382048805.9397,0.03594123461189879,169783710926.82678,2334165759732.822,8087625.893930993,-3400554.3441876397,-339892.9438247381,-32.11591026172426,-2298241.5096598384,-5075129.645377421,-72301874.96634479
2863.7499746628037,185079040540.94193,17735371109577.844,132457077904895.3,150377528055013.4,-221991358652.37607,0.0,-11306886.330291089,-222002665538.70483,2129689818471.9526,0.03594123461189879,167062304242.9229,2296752122714.923,7576706.302525619,-3400373.7480667583,-339860.8432054671,-32.11589124090072,-2296593.5750480685,-5095311.894803891,-68735614.2798687
3200.124972129084,185073275142.85773,17734818636395.465,132452951996438.7,150372843907979.16,-207005505058.30634,0.0,-10543598.31665165,-207016048656.62268,2093017215052.0713,0.03594123461189879,164185548346.1959,2257202763398.318,7012834.081664685,-3400175.2315706247,-339825.5570922487,-32.1158702953249,-2294785.614756251,-5122631.274451725,-65319968.692903414
3570.137469341993,185066932148.9743,17734210814702.207,132448412741087.08,150367690487939.75,-190903426295.00998,0.0,-9723456.598546296,-190913149751.60782,2054448119499.965,0.03594123461189879,161160023237.67795,2215608142737.6807,6402894.853630025,-3399957.07538559,-339786.7725124153,-32.115847227551725,-2292802.600404248,-5156805.924460366,-62046374.48108095
3977.1512162761924,185059954985.5209,17733542223277.92,132443419652798.95,150362021831063.44,-173860607799.66714,0.0,-8855399.334209373,-173869463199.00198,2014065242580.8684,0.03594123461189879,157992217129.10666,2172057459710.0068,5755027.940995399,-3399717.396180717,-339744.1464974374,-32.11582181943423,-2290628.1966469367,-5196488.139483991,-58908529.097162805
4424.866337903812,185052281414.1171,17732806898087.508,132437928191753.17,150355787371256.12,-156054648516.53708,0.0,-7948472.33104071,-156062596988.86838,1971945670765.4272,0.03594123461189879,154688177036.39398,2126633847801.8606,5078374.747517275,-3399454.1320901094,-339697.30339620874,-32.11579382987429,-2288244.6688399473,-5239269.210631375,-55901617.332229085
4917.352971694193,185043843005.05597,17731998281807.723,132431889387391.78,150348931512206.28,-137662847774.23654,0.0,-7011706.13584674,-137669859480.3714,1928158956102.7283,0.03594123461189879,151253358933.96738,2079412315036.722,4382681.596382592,-3399165.027792802,-339645.83199686656,-32.115762992309264,-2285632.788660205,-5281793.678287575,-53021411.91097967
5459.088268863613,185034564565.26767,17731109169011.684,132425249429075.19,150341393162651.38,-118861413273.29758,0.0,-6054075.694555252,-118867467348.99214,1882767607281.9414,0.03594123461189879,147692666270.16452,2030460273552.1528,3677840.5914602987,-3398847.619020445,-339589.2824573525,-32.115729011902744,-2282771.738720809,-5319970.119203367,-50263355.32742739
6054.9970957499745,185024363516.81326,17730131646613.105,132417949221297.27,150333105231425.3,-99825767439.17633,0.0,-5084515.955969116,-99830851955.132,1835829730997.2363,0.03594123461189879,144010657163.99716,1979840388161.2666,2973453.055269637,-3398499.21629448,-339527.1630496806,-32.11569156240146,-2279639.017506433,-5349255.376802911,-47621774.263050266
6710.496805324972,185013149220.64606,17729057029062.36,132409923899743.36,150323994078024.22,-80731375060.29874,0.0,-4111964.0266022515,-80735487024.32545,1787403440023.6372,0.03594123461189879,140211890193.04877,1927615330216.7146,2278479.2444782285,-3398116.887719736,-339458.9367293347,-32.115650282619086,-2276210.3462874177,-5364982.342867491,-45089383.45752276
7431.5464858574705,185000822239.95648,17727875787760.535,132401102304127.11,150313978914126.97,-61754527243.866455,0.0,-3145399.100608284,-61757672642.967224,1737552501388.3525,0.03594123461189879,136301367462.469,1873853868850.8677,1601007.7464730723,-3397697.44071917,-339384.01754958543,-32.11560477249833,-2272459.5800497783,-5362698.503200706,-42657197.78493519
8224.701134443218,184987273537.5541,17726577474143.875,132391406403817.17,150302971151499.53,-43072593479.5179,0.0,-2193855.2983665667,-43074787334.81632,1686352563742.9043,0.03594123461189879,132285023111.30469,1818637586854.2449,948147.8776750166,-3397237.4026678815,-339301.76695135393,-32.11555458869955,-2268358.6249058214,-5338483.362687961,-40314897.832269795
9097.17124788754,184972383601.85092,17725150635934.26,132380750672356.27,150290873691891.5,-24863378503.83873,0.0,-1266388.9090813277,-24864644892.74787,1633897201026.5435,0.03594123461189879,128170197409.59079,1762067398436.1638,326024.729202881,-3396733.0004556533,-339211.4899730384,-32.11549923965811,-2263877.3649246395,-5289217.028842516,-38051604.028652094
10056.888372676294,184956021496.34436,17723582726051.098,132369041407224.9,150277580154772.53,-7303371444.393417,0.0,-371989.21285384113,-7303743433.606268,1580302966033.4639,0.03594123461189879,123966033188.89375,1704268999222.4048,-260157.7535614711,-3396180.139069222,-339112.43144195934,-32.11543818004227,-2258983.601838642,-5212778.894907691,-35856930.12895761
11112.577209943924,184938043827.53693,17721860003715.33,132356175991282.72,150262974038828.72,9435168397.964863,0.0,480569.9517988784,9435648967.916601,1525712687197.1565,0.03594123461189879,119683734463.26381,1645396421660.4448,-806024.6819175971,-3395574.379328652,-339003.7722304806,-32.11537080454037,-2253643.0116343363,-5108163.681289024,-33722128.777791604
12273.834930938317,184918293626.33295,17719967427257.43,132342042092247.62,150246927813129.7,25188194982.68802,0.0,1282933.0797641103,25189477915.767838,1470296381235.8455,0.03594123461189879,115336638027.31354,1585633019263.207,-1307944.1460989167,-3394910.9149436825,-338884.62568585546,-32.11529644089351,-2247819.122608283,-4975511.184324979,-31641122.224771287
13551.218424032151,184896599137.7354,17717888538137.188,132326516796546.25,150229301933823.28,39804698514.30403,0.0,2027408.6527717686,39806725922.95714,1414249394880.0203,0.03594123461189879,110940067690.0896,1525189462570.1387,-1762972.2928458601,-3394184.5490712966,-338754.03437405446,-32.11521434208292,-2241473.3200439843,-4816054.989803288,-29611232.194573157
