t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,541629030955721.25,16436315027317.57,119284196594226.28,178851646835169.47,16435756810757.83,114540530558795.28,-100919240.30722578,-235527370702.95218,-542037677.9335965,3.552744950587406e-21,-67187099801.86695,399.26766865907825,18496106.151100468
