t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,159155678761740.7,1093625494564.2473,5991075754724.988,67007580534966.49,1093586894977.3054,5717554702522.21,-4547668.905297069,-192714180952.86536,-121958208.72577135,-7.865736756186214e-26,-32768439463.97621,392.73067810115657,-20257060.81589873
