t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
50.0,3242357218.7218122,8117332739760.618,143386760342072.97,151507335439052.72,-283940439394.4365,0.0,-31140562.845550902,-283971579957.28253,1163978632892.3972,0.03594123461189879,1713718255995.091,2877696888887.5146,1287257.9599002583,-4125.646905163248,-400.46827240286984,-0.03893299798176664,432.8267250110656,-125648.60651030017,366557.3198136047
105.0,13254458945.68221,10614075958350.57,140899036945818.94,151526367363114.03,-300789322841.6678,0.0,-25254342.63805209,-300814577184.305,1879214544222.994,0.03594123461189879,996293417921.4473,2875507962144.465,3123008.8154664203,-42389.394318763814,-4133.795757772384,-0.4067092430453931,4369.082309077651,-541183.1970806873,1580665.5083421515
165.5,50160911010.43576,13839198957022.773,137638353554786.16,151527713422819.88,-298266668613.9257,0.0,-19486338.357253004,-298286154952.283,2386683799136.8037,0.03594123461189879,484949693921.80927,2871633493058.675,6069721.5326565765,-381300.4083622295,-37183.80026140387,-3.6584374545987206,39299.60101468645,-1696317.5678166733,4973120.856030938
232.05,173283789499.28882,17620678914506.453,133734306948000.03,151528269652005.47,-292881370474.91235,0.0,-15127538.686635138,-292896498013.5994,2646676702496.2534,0.03594123461189879,219012301574.70795,2865689004070.9956,9773371.733030574,-2963305.3993447656,-288962.44329235755,-28.43284543886212,305397.76906362217,-4211586.900280043,12444322.48930441
305.25500000000005,547250446991.988,21895809981818.285,129083119456436.5,151526179885246.56,-283680545886.087,0.0,-11763625.325264785,-283692309511.4115,2760028395473.526,0.03594123461189879,98650677234.39485,2858679072707.9316,13558549.910335612,-19937902.923062354,-1943597.5155400953,-191.36370908067477,2055535.1778482758,-8719931.769730857,26051006.394283235
385.7805000000001,1580485752273.7107,26499003369028.934,123434266417790.02,151513755539094.75,-256895541726.45914,0.0,-8680463.403118521,-256904222189.86194,2803706030945.061,0.03594123461189879,45809621370.57377,2849515652315.649,15726743.929028926,-115576612.21783587,-11246101.4934975,-1111.8428663609716,12419413.047691284,-15337431.597861813,46594412.41173813
474.35855000000015,4163516279593.889,31072973142317.625,116248783914678.2,151485273336591.28,-132201067956.89932,0.0,-3692058.1549880523,-132204760015.05408,2802127892284.44,0.03594123461189879,22097724373.689884,2824225616658.1865,634551.5547153635,-558324213.9291768,-53854917.919792496,-5433.558938018339,91057372.18944418,-23588238.37205527,72496035.06496656
571.7944050000002,9897579022253.754,34829774876433.895,106299560020716.56,151026913919404.44,381182474306.3142,0.0,8918725.15337,381191393031.46704,2762721699414.531,0.03594123461189879,11075059508.021442,2773796758922.568,-97043261.011019,-2271101472.9627438,-208551960.82667086,-20654.097932570097,519954739.0961498,-34026719.716158845,99919158.12933335
678.9738455000003,12170029730348.91,35229236607624.67,101979601160865.06,149378867498839.38,1087479491644.9484,0.0,24301057.538640518,1087503792702.489,2757544182178.821,0.03594123461189879,9272612246.267178,2766816794425.126,-217161886.9953148,-3346351222.9465556,-303658483.097747,-25358.422466175747,-408637765.18431073,-28346800.94262238,83300256.51994127
796.8712300500003,12000630777146.996,34738870240229.36,100560108715428.08,147299609732804.22,1735621440400.6821,0.0,38784581.042670585,1735660224981.737,2833761975155.502,0.03594123461189879,9528904742.22595,2843290879897.775,-277977983.6032394,-3384399471.9636064,-307648121.27072895,-21912.70345258392,-1788019298.894447,-12736679.821504924,64937365.62389167
904.0506705500004,11892082260545.049,34424650653789.543,99650563436801.66,145967296351137.12,2231703115959.127,0.0,49870132.01135135,2231752986091.1226,2963763244423.0146,0.03594123461189879,9966051378.35316,2973729295801.396,-317067222.55058473,-3368674534.5206747,-306797740.9947402,-19651.3768436728,-1692145789.1952024,3614203.3629797753,54953186.82467719
1021.9480551000005,11782658632729.307,34107897927100.375,98733687586540.45,144624244146370.25,2684762482264.7847,0.0,59994296.9294411,2684822476561.704,3165095327979.327,0.03594123461189879,10643057344.282804,3175738385323.666,-349441068.1481536,-3346996292.9071608,-306334408.88350534,-17820.157735197314,-1532320757.1213992,22803454.27006171,45845044.42708542
1151.6351781050007,11668593748519.041,33777709963510.383,97777921567215.12,143224225279244.84,3094188400459.22,0.0,69143419.15326434,3094257543878.3823,3439148252792.149,0.03594123461189879,11564596751.13881,3450712849543.3013,-376571419.5712479,-3321789129.806859,-306146136.4514638,-16315.179956864868,-1391241230.011538,43654066.711794674,34089633.922467045
1294.291013410501,11548874425742.459,33431153843291.08,96774775161507.02,141754803430542.84,3460681483819.4697,0.0,77333154.7427161,3460758816974.2056,3785872174293.7085,0.03594123461189879,12730501952.9146,3798602676246.6836,-399021519.75950277,-3293452730.4902825,-306007738.40799516,-15063.48863148665,-1270559180.4266875,64925643.670329265,17212276.678239584
1451.212432246551,11422915115881.105,33066534543622.684,95719341614243.02,140208791273746.67,3785602225433.677,0.0,84593905.57797122,3785686819339.259,4204396178777.549,0.03594123461189879,14137844354.331491,4218534023131.894,-417025833.0302082,-3262204671.070182,-305787816.18833745,-14011.449373035595,-1166021155.61262,85505386.93900885,-5793999.897962395
1623.8259929662063,11290225788749.244,32682433543264.266,94607514559891.48,138580173891905.17,4070702295754.211,0.0,90964814.87511344,4070793260569.0894,4693262020995.319,0.03594123461189879,15781720385.000818,4709043741380.358,-430708538.66731733,-3228159975.243478,-305414659.9677748,-13118.474618107928,-1074203189.1686678,104466157.92780341,-34467365.42683794
1813.700909757827,11150348008328.287,32277523777320.78,93435452351616.94,136863324137265.56,4318010370824.766,0.0,96491215.87843546,4318106862040.6426,5250494736113.523,0.03594123461189879,17655488940.387486,5268150225053.898,-440186055.759732,-3191354774.809817,-304847137.87888306,-12353.45012949508,-992654511.9573435,121075398.33340922,-67261551.5170904
2022.56331822861,11002838287240.791,31850521452447.676,92199438576215.27,135052798315903.73,4529783268818.27,0.0,101223539.94670041,4529884492358.219,5873591951483.776,0.03594123461189879,19750735438.999775,5893342686922.803,-445616568.6787852,-3151773689.078752,-304059270.666534,-11692.48220668588,-919579516.0148909,134787001.77198628,-102100581.46468185
2252.311967546471,10847262967567.273,31400171228045.35,90895839156704.7,133143273352316.05,4708489112540.155,0.0,105216940.29872757,4708594329480.468,6559458216546.819,0.03594123461189879,22057050995.31718,6581515267542.215,-447219170.02014893,-3109369374.500852,-303032509.74301815,-11117.298952397263,-853613476.2478378,145227827.77276036,-136910982.9328937
2505.0354817961183,10683197141040.502,30925243090465.035,89521093303503.9,131129533535010.16,4856807141274.469,0.0,108531287.80886412,4856915672562.298,7304295416575.842,0.03594123461189879,24561663919.24802,7328857080495.081,-445274721.71874577,-3064076628.5235047,-301751715.54159117,-10614.013283357703,-793688392.1647987,152183310.16277963,-170020019.30947116
2783.0313474707305,10510225571331.207,30424535022787.62,88071721242372.56,129006481836491.73,4977631396888.142,0.0,111231253.37749587,4977742628141.485,8103462697557.966,0.03594123461189879,27248968694.07286,8130711666252.029,-440116699.1486446,-3015822175.4309607,-300202902.0551863,-10172.131281467042,-738951642.0120299,155583646.05146807,-200380312.79695842
3088.8267997128037,10327944944376.875,29896879518959.508,86544343070919.77,126769167534255.73,5074063616405.292,0.0,113386149.10695158,5074177002554.404,8951327654297.56,0.03594123461189879,30100025577.766052,8981427679875.412,-432117952.92210144,-2964530531.4029284,-298371860.859502,-9783.759812136172,-688713184.2051622,155490473.9689323,-227627432.78538185
3425.201797179084,10135967201588.154,29341153232600.7,84935706689398.61,124412827123587.08,5149379824746.475,0.0,115069181.77545495,5149494893928.231,9841137788226.303,0.03594123461189879,33092128366.023647,9874229916592.361,-421677226.06817377,-2910127190.9874344,-296243253.17933714,-9442.988045169323,-642408737.130065,152083134.46559834,-252002464.58867723
3795.214294391993,9933923903146.662,28756289607692.477,83242724363600.38,121932937874438.47,5206958060248.717,0.0,116355837.77560663,5207074416086.474,10764942990227.984,0.03594123461189879,36198543735.44176,10801141533963.477,-409207215.94301975,-2852540487.718264,-293799962.3487834,-9145.419375455576,-599572705.9221083,145643412.6398139,-274183770.13080204
4202.228041326192,9721471662904.826,28141294611304.414,81462518267790.64,119325284541998.33,5250161972611.878,0.0,117321281.96832648,5250279293893.848,11713594065029.643,0.03594123461189879,39388506287.51327,11752982571317.164,-395124217.8912851,-2791703116.0104804,-291022584.3177163,-8887.828216891297,-559817636.1882565,136537946.82592905,-295075542.2144509
4649.943162953812,9498298734370.791,27495265798449.293,79592475673887.62,116586040206706.4,5282185465516.653,0.0,118036886.03240448,5282303502402.7,12676829791702.033,0.03594123461189879,42627511306.95467,12719457303008.947,-379838283.5461786,-2727553894.697968,-287888976.41175115,-8667.915954568576,-522818381.9389209,125198079.71618447,-315597127.7895033
5142.4297967441935,9264132836612.902,26817414966234.156,77630314531396.75,113711862334243.92,5305874524286.225,0.0,118566246.98597994,5305993090533.209,13643448884874.092,0.03594123461189879,45877893008.822624,13689326777882.98,-363742588.6796842,-2660040034.9499645,-284373821.1581777,-8484.14288069658,-488299843.1203044,112097647.35250178,-336507596.62689906
5684.165093913613,9018750306228.203,26107094646668.105,75574160160135.2,110700005113030.2,5323550759606.413,0.0,118961244.0554547,5323669720850.481,14601548127613.385,0.03594123461189879,49099625294.71514,14650647752908.043,-347201289.6348837,-2589119965.0743227,-280448207.8261185,-8335.617123657057,-456027461.12060535,97729856.59049304,-358286584.6793658
6280.073920799975,8761986652365.2,25363828661012.918,73422633700983.78,107548449014362.33,5336864408237.073,0.0,119258753.79683688,5336983666990.861,15538798376037.629,0.03594123461189879,52251249855.36536,15591049625893.125,-330536245.04242724,-2514766657.8702726,-276079290.9779241,-8222.02600594009,-425799850.006757,82584815.47143292,-381077964.3699618
6935.573630374973,8493748573624.996,24587346905945.562,71174952817748.06,104256048297317.62,5346701392727.703,0.0,119478573.23157388,5346820871300.948,16442728747572.957,0.03594123461189879,55290831789.46322,16498019579362.492,-314014120.5816995,-2436971385.12348,-271230145.2479855,-8143.598980735783,-397443072.0704446,67129348.14983127,-404690524.9934579
7656.623310907471,8214027461403.021,23777624442655.31,68831044856019.8,100822696760079.64,5353160281419.491,0.0,119622904.98965393,5353279904324.486,17300995934054.58,0.03594123461189879,58176865200.70777,17359172799255.262,-297836113.6473644,-2355747856.235897,-265859985.6662048,-8101.093946195483,-370806167.9665581,51790454.2055231,-428641859.1659714
8449.777959493218,7922914355645.85,22934924790369.156,66391672173970.34,97249511319985.12,5355603004609.411,0.0,119677490.62423287,5355722682100.062,18101627359371.812,0.03594123461189879,60869090842.03307,18162496450213.848,-282132540.64541095,-2271136743.7975016,-259924948.2495207,-8095.800409766953,-345757627.9453377,36943264.69275758,-452228753.3112145
9322.24807293754,7620616229934.789,22059847067998.637,63858568613607.86,93539031911541.3,5352771188955.294,0.0,119614210.2460106,5352890803165.544,18833239433564.973,0.03594123461189879,63329230017.19405,18896568663582.184,-266963807.36403066,-2183210622.1461234,-253379613.62748897,-8129.553951829464,-322182537.7422977,22903744.04249905,-474608732.5130077
10281.965197726295,7307473361907.716,21153376277618.043,61234585067974.125,89695434707501.48,5342950875221.238,0.0,119394763.34243068,5343070269984.605,19485241199527.355,0.03594123461189879,65521669362.36899,19550762868889.773,-252328081.4025609,-2092079324.221466,-246179400.3501908,-8204.756978118376,-299980151.2614732,9925811.732289275,-494881246.7392253
11337.654034993924,6983977397017.81,20216935595031.953,58523840859385.53,85724753851434.17,5324163849914.175,0.0,118974944.3167904,5324282824858.498,20048036593298.39,0.03594123461189879,67414140965.51963,20115450734263.984,-238174697.66487014,-1997895655.3006167,-238283855.85176045,-8324.400974081207,-279061644.19163215,-1797899.033807721,-512161428.1565992
12498.911755988318,6650789548432.121,19252439054466.875,55731876259598.78,81635104862497.33,5294363922085.868,0.0,118309028.533117,5294482231114.393,20513235007994.535,0.03594123461189879,68978430407.99356,20582213438402.535,-224421325.44346377,-1900861304.4294536,-229660742.54233387,-8492.08532130864,-259347813.00947067,-12132703.057294538,-525643027.5927304
13776.295249082152,6308758205311.989,18262342520723.496,52865800053655.805,77436900779690.78,5251619994151.395,0.0,117353863.25719757,5251737348014.662,20873871597718.92,0.03594123461189879,70191117558.73183,20944062715277.652,-210972432.21426457,-1801232689.1208856,-220290672.70704174,-8712.02697161692,-240766534.67635375,-20997057.171381157,-534649436.4887007
