t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,555177764899749.94,22821411650777.543,138154727581778.52,202193821942807.9,22820699499756.96,134068970945976.55,-149830504.84007874,-236821791797.0388,-1176754864.4052572,5.872481950096634e-20,-68935398205.3658,410.16360718732307
