t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,127504187608968.42,1865590579032.0178,15398113940327.557,57109877528148.8,1865530408905.8572,13692935822387.676,-5314145.029065489,-211538086237.09085,-353039967.5584567,-0.006088066063529302,-32543286770.949554,410.1634918741686
