t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
50.0,1840853899.039646,7439876241589.089,144040930918768.06,151482648014257.66,-259772482778.39716,0.0,-31829291.507103287,-259804312069.90405,885826956392.0396,0.03594123461189879,1992390089402.551,2878217045794.6387,813542.0789972963,-1598.8420440557284,-154.0507039357722,-0.014688304654283193,172.39514302212754,-63502.44087662691,185231.92852592727
105.0,4448144181.327692,8507952806727.046,143011261243267.06,151523662194174.8,-299729569690.13495,0.0,-30890604.012463067,-299760460294.1483,1331545129554.2214,0.03594123461189879,1545613884546.6682,2877159014100.9346,1629907.984562942,-7011.752999068747,-683.7688895786669,-0.06726841744859038,722.7922910793377,-180616.29674773972,527057.363401216
165.5,11140150209.589334,10249350366020.852,141265941717323.16,151526432233553.53,-300879711852.4173,0.0,-26101053.769759897,-300905812906.1855,1796416088114.9785,0.03594123461189879,1079118239216.674,2875534327331.704,2712961.3768029213,-31827.782279475072,-3103.8385481149953,-0.3053771203342708,3280.4695155953477,-457862.5613293522,1337554.3231819868
232.05,27608718209.517128,12294519213234.803,139205275385653.28,151527403317097.6,-299292485329.3075,0.0,-21886147.356881,-299314371476.6642,2188717545893.649,0.03594123461189879,684254256379.6156,2872971802273.2993,4201735.729563431,-142238.75078815932,-13870.963068643185,-1.3647271472423477,14660.285608081562,-1032136.1050773179,3022974.152978141
305.25500000000005,67416194412.827095,14668087913872.148,136792628820361.83,151528132928646.03,-296314370982.42236,0.0,-18306187.013528485,-296332677169.43726,2464814555279.851,0.03594123461189879,404445937432.66376,2869260492712.565,5978506.042786742,-621514.4505769735,-60608.43087521623,-5.963220086083961,64056.77583930003,-2091984.4547394118,6157542.2095807055
385.7805000000001,161510999725.9801,17383875138118.418,133982969535560.0,151528355673404.84,-291978096352.8663,0.0,-15283990.71328495,-291993380343.58026,2635194056376.3457,0.03594123461189879,229504239518.39377,2864698295894.772,7862028.580364283,-2637223.797420306,-257162.02536588826,-25.304308849114793,271782.79475033394,-3857377.7612940767,11437148.254499743
474.35855000000015,378031965668.65735,20436643062817.527,130712281267732.02,151526956296218.3,-286170286561.0361,0.0,-12738154.627490714,-286183024715.6632,2732242834785.8066,0.03594123461189879,128038511331.71481,2860281346117.5586,9923899.899096033,-10790262.783506572,-1051962.922769502,-103.55392464198526,1111526.9384960607,-6506313.488581719,19474133.42927384
571.7944050000002,860686312047.8531,23788265989495.066,126870186639558.72,151519138941099.88,-273406312029.93707,0.0,-10391992.149644336,-273416704022.08694,2783805917730.8774,0.03594123461189879,71323677201.34601,2855129594932.2417,11875564.207546996,-42192910.62054677,-4109834.621114891,-405.2705167066205,4331556.903676167,-10025643.281270543,30468492.600433785
678.9738455000003,1071136620401.3121,24741216971983.52,125692142870590.8,151504496462976.22,-255649855092.48328,0.0,-9315089.332443194,-255659170181.81467,2788943979550.533,0.03594123461189879,60797647122.44922,2849741626673.0293,9710189.959824717,-60359092.104148,-5871139.041249013,-580.4605067691746,6054984.968475473,-9880776.084301887,30624748.300697748
796.8712300500003,1071021916869.4119,24738568219033.113,125678671401281.31,151488261537185.6,-234322072169.4591,0.0,-8537970.944702383,-234330610140.40417,2781439644569.294,0.03594123461189879,60634054994.067245,2842073699563.3936,6882928.305573659,-59927623.659983896,-5820525.365139163,-577.0634540938016,5853744.893824122,-8481127.269198624,26737132.373936616
926.5583530550005,1070895750743.3728,24735654046417.977,125663868565001.11,151470418362163.66,-208174042403.85876,0.0,-7585217.683253285,-208181627621.54153,2770561317293.551,0.03594123461189879,60396912969.23741,2830958230262.821,4622985.718736726,-59462199.93432805,-5766239.440563067,-573.3918812403176,5638003.757657552,-7457241.131523884,23671107.24601961
1069.2141883605007,1070757210128.5231,24732454049046.34,125647613849186.75,151450825108360.8,-177637753437.22302,0.0,-6472569.840989729,-177644226007.06393,2756851173799.5747,0.03594123461189879,60098038715.28307,2816949212514.894,2763699.10250717,-58961061.68263937,-5708139.397547322,-569.4298107736674,5407241.919838374,-6721042.055177802,21184647.496170416
1226.1356071965508,1070605163915.4355,24728942100669.555,125629774543195.38,151429321807780.03,-143412129197.77832,0.0,-5225494.042203416,-143417354691.82034,2741128966400.485,0.03594123461189879,59755302436.61032,2800884268837.097,1208771.1344802305,-58422523.58912336,-5646098.941724085,-565.161437288762,5161015.560634633,-6196262.010664589,19125029.04458347
1398.749167916206,1070438362227.6896,24725089331765.09,125610204001269.14,151405731695263.47,-106208487538.95618,0.0,-3869908.5074902177,-106212357447.464,2724241498484.0156,0.03594123461189879,59387164043.75996,2783628662527.818,-110315.74284698984,-57845015.03434361,-5580011.296018357,-560.5713646656694,4898976.527868562,-5815809.998460905,17385494.156775933
1588.6240847078268,1070255434289.2792,24720864080282.145,125588741392489.78,151379860907062.06,-66659731027.97566,0.0,-2428874.2471748893,-66662159902.22267,2706973940193.663,0.03594123461189879,59010739875.323654,2765984680069.0107,-1241084.3755151478,-57227122.62178003,-5509793.113449125,-555.644863169544,4620892.430143157,-5522838.515683817,15889133.95171896
1797.4864931786096,1070054882004.471,24716231743347.8,125565210947533.95,151351497572886.75,-25303279757.75788,0.0,-921973.1858014406,-25304201730.94383,2690033894384.3975,0.03594123461189879,58641455340.52837,2748675349724.9844,-2216599.745753498,-56567636.55889798,-5435388.367523166,-550.368153224836,4326667.446927283,-5271603.0558129065,14584506.05118568
2027.2351424964709,1069835071445.6957,24711154580655.594,125539420959975.83,151320410612079.1,17406454548.645668,0.0,634237.3201208645,17407088785.965836,2674064645203.0674,0.03594123461189879,58293333729.84769,2732357978932.9517,-3061989.7138548596,-55865600.196995415,-5356772.073045937,-544.728711598769,4016363.288961749,-5027308.099063663,13442824.232640639
2279.9586567461183,1069594223007.7592,24705591487052.92,125511162631112.62,151286348341173.1,61076954636.98842,0.0,2225455.1569249304,61079180092.14517,2659667022568.616,0.03594123461189879,57979472848.943184,2717646495417.5835,-3798655.7407481936,-55120361.628004335,-5273953.670777242,-538.7155936898725,3690219.6096513737,-4765081.556361712,12452098.772388136
2557.9545224207304,1069330400487.2136,24699497740290.266,125480208788620.55,151249036929399.75,105357264824.06647,0.0,3838892.5859348704,105361103716.65233,2647420619898.1846,0.03594123461189879,57712507554.2334,2705133127452.436,-4445949.349783703,-54331625.83038244,-5186979.898078133,-532.3197634573472,3348673.045439823,-4468466.156580927,11608133.233997788
2863.7499746628037,1069041499166.1144,24692824725784.26,125446312488426.69,151208178713374.3,149922231933.31512,0.0,5462702.031943294,149927694635.34705,2637900633888.3486,0.03594123461189879,57504976851.653046,2695405610740.026,-5021232.732045292,-53499505.44615426,-5095936.968034303,-525.5344204099227,2992373.963279477,-4127801.2538799373,10904811.299557911
3200.124972129084,1068725232914.8718,24685519638721.203,125409205501454.3,151163450373090.16,194462334213.3195,0.0,7085605.480487727,194469419818.80078,2631689322043.066,0.03594123461189879,57369573665.022964,2689058895708.1436,-5539329.130659118,-52624567.88885482,-5000951.894696298,-518.355311224353,2622199.9304943015,-3738750.095475136,10326546.472020458
3570.137469341993,1068379120302.8727,24677525163238.492,125368596683952.61,151114500967492.9,238678760192.47662,0.0,8696715.166548105,238687456907.6431,2629382398789.1123,0.03594123461189879,57319284268.16234,2686701683057.3135,-6012022.563279062,-51707876.172444075,-4902192.834312436,-510.7810122659452,2239264.911242627,-3301089.6140645063,9844773.475020358
