t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,2015586403730856.2,173927386664248.25,1124100311286598.6,589483765631207.4,173921887613712.38,1089223828231010.6,-1182080703.9418004,5556213514.3683605,-59669249.68026263,1.7993628240820846e-19,-176006692032.0775,410.1632709476096
