t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,401372085812160.6,7342473334061.832,44720325216007.51,139036098668592.42,7342223088456.761,42929435099409.9,-37686264.72391027,-234881456748.9399,-419216212.8169353,-6.114993266036224e-23,-54198770931.16505,397.711416366669,-92295345.02059618
