t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,864483510195133.6,74657962783322.8,482373754027957.25,252532693249332.03,74655602160293.42,467406761434074.8,-485184931.5527314,5969052050.147615,-24673572.537325613,-1.14143844793799e-19,-75052357137.46957,410.16332663909355
