t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 11: solute,Flux surface 12: solute,Flux surface 13: solute,Flux surface 9: solute,Flux surface 14: solute,Flux surface 10: solute
76983.42156195606,1206849555363.8271,22239497394734.2,106278575134525.08,129724922084622.31,357321787621.58075,0.0,11588195.662924252,357333375817.2429,861072538575.2307,0.0,14684740994.25547,875757279569.486,-124303604.91761962,-8340238.90105911,-904.5326458751832,-20402676.57859697,-6248819.548799359,-41141772.249957584
88281.76371815166,1185969543257.5256,21854727425284.797,104439915142798.19,127480612111341.64,334753574560.8134,0.0,10856292.717930976,334764430853.5308,803995297320.7339,0.0,13711345548.338758,817706642869.0706,-120081830.79061705,-8244627.93384929,-903.6843644995693,-18951472.536988977,-5828710.691482881,-38367273.51222081
100709.94008996684,1164017785629.0532,21450207619585.785,102506874258459.17,125121099663674.19,313147331048.2402,0.0,10155587.118651476,313157486635.35876,749436220722.7957,0.0,12780894832.010536,762217115554.8046,-115912557.63837266,-8144757.1089178845,-902.7375879304086,-17623139.790262606,-5426793.614669789,-35714502.126584075
114380.93409896354,1140950682340.4958,21025134519664.3,100475612454260.4,122641697656266.05,292506273891.52344,0.0,9486183.188411174,292515760074.71106,697599143287.872,0.0,11896865043.738646,709496008331.612,-111793770.99299033,-8040008.630776751,-901.6796651138898,-16402134.157786813,-5045370.592531636,-33198227.51832897
129419.0275088599,1116727254622.107,20578752972773.68,98342520500647.67,120038000728041.23,272809074179.4365,0.0,8847389.215692667,272817921568.65182,648490452624.9832,0.0,11059365124.517532,659549817749.503,-107720469.93597603,-7929732.669158283,-900.496046787309,-15275609.95912102,-4684816.9712968115,-30820537.774259537
145960.93025974592,1091309813582.2731,20110368450528.145,96104278837662.0,117305957101771.19,254023123444.36978,0.0,8238147.685070257,254031361592.05353,602015098975.8893,0.0,10266774102.73846,612281873078.6277,-103686336.36013655,-7813235.7314219065,-899.1699683851991,-14232852.831997823,-4344482.409242854,-28576889.58566372
164157.02328572053,1064664775490.5201,19619362072745.223,93757929373118.34,114441956221354.19,236112703243.21838,0.0,7657300.22243639,236120360543.4398,558037203985.5171,0.0,9516774715.442951,567553978700.9585,-99684795.11800072,-7689768.6777949855,-897.6820742391345,-13264849.983176302,-4023279.1719777845,-26459956.999337107
184172.7256142926,1036763631100.1118,19105208469902.516,91300960847023.69,111442932948026.89,219043396855.69296,0.0,7103730.669465187,219050500586.3634,516414085945.2717,0.0,8806933674.605467,525221019619.87256,-95709628.50107332,-7558514.05756533,-896.0099668826582,-12363961.39460517,-3720018.8475807677,-24461808.414226178
206189.99817572188,1007584076093.3275,18567496614738.74,88731408386313.31,108306489077145.38,202784029657.4915,0.0,6576428.011272761,202790606085.50308,477012626503.96075,0.0,8134980785.02922,485147607288.991,-91755303.74878933,-7418573.620788063,-894.1276603448702,-11523666.257506099,-3433577.7896026773,-22574968.123924203
230408.9979932941,977111308717.5483,18005953734822.984,86047967784406.1,105031032827948.69,187307171164.3163,0.0,6074502.658056012,187313245666.9751,439715226256.11346,0.0,7498910511.027865,447214136767.1396,-87817139.25703096,-7268958.412464739,-892.0049132057628,-10738365.897722056,-3162960.436331674,-20792818.05393108
257049.89779262352,945339498415.2079,17420472376175.24,83250124840677.64,101615936715265.73,172588914110.1744,0.0,5597179.280447015,172594511289.45502,404420390137.24445,0.0,6896991959.846117,411317382097.08905,-83891394.45742175,-7108585.410647,-889.6064169895869,-10003229.399666557,-2907309.4736514958,-19109657.48383585
286354.8875718859,912273425023.0592,16811140610116.086,80338299722564.94,98061713757704.66,158608363071.78687,0.0,5143780.225245228,158613506852.01254,371041006008.6515,0.0,6327739524.717079,377368745533.3673,-79975333.18981759,-6936285.788640353,-886.8908175803191,-9314071.607248895,-2665892.8061114345,-17520614.188046508
318590.3763290745,877930281104.4454,16178275246314.91,77314005695533.03,94370211222952.95,145347059832.98157,0.0,4713706.879582064,145351773539.86053,339501941358.77576,0.0,5789871899.064209,345291813257.8391,-76067285.9027218,-6750830.160707549,-883.8095499701892,-8667255.38815774,-2438083.301225154,-16021509.820857665
354049.413961982,842341619504.3298,15522457721984.83,74180020643591.6,90544819985081.4,132788445642.81133,0.0,4306422.231575771,132792752065.04314,309737691500.8729,0.0,5282271968.905146,315019963469.77844,-72166721.62083732,-6550975.334738864,-880.305468083989,-8059611.15916056,-2223338.5584238824,-14608726.169336898
393054.35535818024,805555414010.1279,14844572075391.23,70940568552104.12,86590696041505.69,120917392374.23409,0.0,3921435.665478873,120921313809.89926,281690334931.8831,0.0,4803951943.573273,286494286875.45715,-68274333.1672067,-6335535.068949995,-876.3112511635197,-7488366.977390106,-2021183.2777456106,-13279088.770755468
435959.7908939983,767638183380.1943,14145844087101.053,67601506572708.42,82514988843189.52,109719802844.11961,0.0,3558289.999776583,109723361134.11958,255307831557.2952,0.0,4354024333.667936,259661855890.9634,-64392135.25378378,-6103474.272596936,-871.7475674992205,-6951082.543057891,-1831194.6507709844,-12029770.527353307
483155.76998339815,728677108815.4036,13427880300432.094,64170511512661.914,78327068921909.56,99182268158.72379,0.0,3216550.374660433,99185484709.09879,230542616264.77466,0.0,3931677965.8767376,234474294230.6544,-60523572.37739729,-5854022.386206118,-866.5209780603201,-6445581.023931885,-1652990.3838104084,-10858212.716306426
535071.346981738,688782053289.2513,12692705233400.766,60657257683546.34,74038744970235.38,89291767020.22755,0.0,2895794.5003291275,89294662814.72745,207350420288.455,0.0,3536157882.5360975,210886578170.9911,-56673630.82591461,-5586797.87460785,-860.5215709601196,-5969874.55567665,-1486218.7654889217,-9762059.518260108
592178.4816799118,648087368884.5986,11942794684144.686,57073576083261.44,69664458136290.805,80035393906.67075,0.0,2595603.841673394,80037989510.51236,185689259288.29352,0.0,3166748084.347134,188856007372.6401,-52848946.29368114,-5301932.491054825,-853.6203378034753,-5522083.1200152645,-1330550.2421834422,-8739102.525359431
654996.3298479031,606753355721.1724,11181102615977.855,53433582898195.04,65221438869894.99,71400107912.86798,0.0,2315555.4730112394,71402423468.34125,165518544299.80884,0.0,2822756368.5200057,168341300668.32828,-49057895.87195751,-5000181.815267535,-845.6663408040929,-5100352.012854977,-1185670.1079551491,-7787232.629727298
724095.9628326935,564967213051.3446,10411078684286.225,49753763285997.07,60729809183334.87,63372500242.91189,0.0,2055214.537706902,63374555457.44978,146798292240.671,0.0,2503500864.759585,149301793105.4311,-45310660.83131789,-4683007.9877959965,-836.4837822372099,-4702779.055475528,-1051272.0821206549,-6904397.793281707
800105.5591159628,522943299773.37103,9636673037563.713,46052994344505.33,56212610681842.09,55938583855.905014,0.0,1814127.4262349016,55940397983.33134,129488430807.3727,0.0,2208298180.977562,131696728988.34894,-41619244.82310271,-4352621.793847304,-825.8691837275702,-4327367.061536048,-927052.6930958857,-6088566.168462205
883716.1150275592,480922499575.9902,8862324618826.975,42352489231205.11,51695736349607.9,49083611402.06726,0.0,1591815.8717204775,49085203217.939255,113548203032.07185,0.0,1936453248.6095514,115484656280.68184,-37997430.944553465,-4011974.263202644,-813.5890215695614,-3972017.7207710133,-812706.4734146179,-5337694.621620387
975687.7265303152,439170469574.1242,8092928892262.713,38675642956521.71,47207742318358.016,42791925944.575874,0.0,1387772.1087444176,42793313716.68475,98935676088.38986,0.0,1687250945.793451,100622927034.18364,-34460660.619721375,-3664692.4551824066,-799.378354994366,-3634578.636681428,-707921.9741609389,-4649702.744432303
1076856.4991833468,397974548429.92804,7333780867147.229,35047760121243.65,42779515536821.82,37046843320.94503,0.0,1201455.058240212,37048044776.00332,85607347710.35957,0.0,1459949385.2438703,87067297095.6032,-31025817.746710114,-3314959.5735162157,-782.9412326744105,-3312945.9005529005,-612378.5325608819,-4022451.950620913
1188142.1491016815,357639121234.63794,6590489683236.026,31495646741990.695,38443775546461.36,31830557554.44965,0.0,1032287.259920461,31831589841.70956,73517827056.93391,0.0,1253774471.721443,74771601528.65489,-27710903.649923116,-2967345.347379959,-763.9539642703637,-3005212.1581867845,-525743.6128872632,-3453728.495288901
1310556.3640118497,318479295311.1405,5868862070077.016,28047053318057.637,34234394683445.656,27124054939.896595,0.0,879652.0860181052,27124934591.98255,62619553402.87623,0.0,1067915104.5938014,63687468507.470276,-24534592.848286133,-2626598.0173084443,-742.0726730708445,-2709837.7756213914,-447670.4494600005,-2941228.6242994876
1445212.0004130348,280812842596.4393,5174753863099.882,24729965231848.832,30185531937545.06,22907021675.796127,0.0,742890.7457332918,22907764566.54179,52862513982.07045,0.0,901518365.941406,53764032348.01188,-21515667.22420746,-2297413.6217537066,-716.9468411958536,-2425813.920313836,-377795.71167471824,-2482543.961993766
1593333.2004543385,244950513276.94592,4513891505349.837,21571749698899.02,26330591717525.895,19157736025.566277,0.0,621298.7879456173,19158357324.354225,44193936326.80845,0.0,753684273.7172637,44947620600.52546,-18672337.139789682,-1984201.0607556705,-688.2407047647285,-2152783.8580827047,-315737.01793211186,-2075145.9050804256
1756266.5204997724,211185015632.4848,3891668970225.258,18598185242071.695,22701039227929.133,15852948292.136194,0.0,514122.20870659116,15853462414.34483,36557959226.05609,0.0,623460170.273804,37181419396.33023,-16021471.948555762,-1690862.266409394,-655.6641686552359,-1891093.6076842272,-261090.3374306237,-1716369.1513391887
1935493.1725497497,179779171756.34692,3312929497263.892,15832418574839.416,19325127243859.402,12967767202.69357,0.0,420553.76661745354,12968187756.460188,29895322605.742805,0.0,509835433.58615965,30405158039.32916,-13577777.873680757,-1420605.5988003423,-619.0141389677875,-1641754.4364231296,-213427.58145540635,-1403396.207326148
2132642.489804725,150953971254.88745,2781745447766.2427,13293912488647.516,16226611907668.588,10475584914.31548,0.0,339730.5507092816,10475924644.866156,24143149126.119846,0.0,411737752.6197569,24554886878.739563,-11352976.267929275,-1175807.4090280342,-578.2255424959064,-1406315.0264893244,-172294.91797643845,-1133246.2645181576
2349506.738785198,124877421533.48534,2301212839630.5234,10997463884960.012,13423554146124.066,8348080138.240058,0.0,270734.08176533796,8348350872.321837,19234908116.980732,0.0,328032512.29112345,19562940629.271797,-9355047.259137783,-957931.908011201,-533.4286274432325,-1186657.125491788,-137212.4657758146,-902772.6875139279
2588057.4126637178,101655197873.20895,1873279048289.9714,8952380305400.941,10927314551564.186,6555336906.523288,0.0,212594.16400685185,6555549500.6873255,15100648618.324465,0.0,257526767.75800306,15358175386.082409,-7587610.102227781,-767513.616851422,-485.0055004759114,-984741.8046409482,-107675.98752867451,-708673.1879759373
2592000.0,101272884398.06873,1866233863252.6702,8918711540592.32,10886218288243.055,6525856460.929066,0.0,211638.09252265422,6526068099.021634,15032664118.434582,0.0,256367358.728448,15289031477.163185,-7558516.247545736,-764379.9187309353,-484.2054357953854,-981415.5103090975,-107190.28929744201,-705481.3920268774
