t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,272632909467072.44,6753749324377.816,69278062071520.33,89887640934626.64,6753521676339.774,57429135597364.99,-16685016.516906563,-234996806536.86377,-789268917.6186779,-0.12504996326188397,-43608676024.176506,410.1634399793333
