t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
0,1311290963484037.8,39774592108775.28,636014668828029.0,189513277961116.16,39773032347758.266,457839732838119.5,-75267623.34674308,-237533578501.78528,-1478129915.952002,-2.6687981321490826,-67566480946.7977,399.2676686590783,-587614985.6761717
