t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
50.0,1543597529.572745,7246407526706.931,143244876238161.16,150492827362395.97,-251139342822.5042,0.0,-31841613.37356802,-251171184435.8786,747598256903.5026,0.03594123461189879,1916331080164.1123,2663929337067.645,446061.5362958839,-1221.6639020759992,-120.44951453541293,-0.010873232228995045,-870.0683474255135,-50902.319796050586,-1484052.319911258
105.0,3108614351.3446407,7861897869241.775,142547122598287.72,150412129081879.1,-300963692621.51874,0.0,-33126126.91811617,-300996818748.4377,1068267019520.8859,0.03594123461189879,1594442919615.6724,2662709939136.6045,859500.6603725712,-3998.017860944358,-399.70399496209427,-0.03773553470717486,-2715.0574987403847,-122782.88226630123,-3575936.148712987
165.5,6684757204.182735,9188789696539.258,141211759579425.8,150407234033168.4,-304331348619.9327,0.0,-29017717.252372954,-304360366337.18616,1428837562101.537,0.03594123461189879,1231924448303.6418,2660762010405.221,1388786.5948437848,-14109.55021305048,-1410.695721479505,-0.13320871103310739,-9579.593619468673,-279515.57591352676,-8117741.892777324
232.05,14466050391.360296,10739350332134.775,139654223783942.83,150408040166467.38,-303337820207.57355,0.0,-25018120.817912195,-303362838328.3916,1777091402065.5894,0.03594123461189879,880047537468.6476,2657138939534.2676,2200287.473721156,-50369.811661058244,-5036.039809957637,-0.47554181080877705,-34198.07188309691,-595449.2224698613,-17180722.59125202
305.25500000000005,31383818044.889374,12537455896332.287,137839972638790.34,150408812353166.44,-301219234812.2627,0.0,-21471050.292243794,-301240705862.5554,2065067206797.712,0.03594123461189879,585484244853.5363,2650551451651.283,3456751.746638067,-180797.69737696188,-18076.334698641356,-1.7069094449815922,-122749.32174789133,-1190686.1972391887,-33880371.342921615
385.7805000000001,67998069288.448395,14605588339283.469,135735711550688.27,150409297959259.0,-297905611044.3053,0.0,-18348839.022765696,-297923959883.3272,2270754022729.9736,0.03594123461189879,368313616547.03186,2639067639277.0454,5422182.958614314,-648540.7250884189,-64841.47879082433,-6.122871028423406,-440298.87473150354,-2260659.1026470494,-62588762.34253998
474.35855000000015,146557245334.3356,16959592999545.379,133302850320552.08,150409000565429.34,-293557828885.66064,0.0,-15631016.126969157,-293573459901.78705,2397282433724.5776,0.03594123461189879,222850871194.10773,2620133304918.718,8575139.478356978,-2310442.178615401,-230997.0828745036,-21.81306986501741,-1568363.956557383,-4132298.3771728124,-108892873.86478883
571.7944050000002,312948324252.2244,19603761548743.992,130489417741809.45,150406127614806.56,-287977744641.0025,0.0,-13271016.831193946,-287991015657.83435,2458665951712.1094,0.03594123461189879,131555144071.7042,2590221095783.845,13654394.175847279,-8123014.830354565,-812109.228463871,-76.6930329868886,-5511197.543262924,-7358201.672252195,-178824687.85398293
678.9738455000003,383986117659.5717,20372916527954.176,129644364451869.25,150401267097485.16,-283627740475.07623,0.0,-12569371.51430106,-283640309846.5908,2446166449811.539,0.03594123461189879,112713985100.55537,2558880434912.1406,15416656.36759479,-11406491.182570528,-1140323.1830336456,-107.70043739534921,-7732826.074728375,-8614177.728202112,-192042726.89506072
796.8712300500003,383972265053.0462,20372182343390.48,129639670003170.72,150395824611613.1,-279392060040.1672,0.0,-12381661.239204237,-279404441701.40717,2416875146139.119,0.03594123461189879,111364302961.67015,2528239449100.8257,15272431.099619497,-11405707.426539177,-1140183.7137074918,-107.70036233468174,-7725606.924514964,-8653110.511849655,-178135462.95495716
