t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
0,469741921573961.7,7940788411806.762,94911993711119.33,104845427838751.6,7940488056111.904,78434547684437.23,-14329689.624733413,-224502605716.0907,-547392771.8852811,-0.11371449098423263,-41946440660.64009,395.6363698915197,-190327247.91808853
