t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,509682221365067.2,17422303752076.547,215788438251959.4,127930625171581.81,17421692048474.38,165752353785999.2,-42111765.93739716,-248566957768.4725,-1380721304.9005728,-0.8324229633063367,-55401164373.90188,410.16332663909355
