t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
83924.95007497235,185852201577.45367,17809460582018.777,133010520875075.28,151005833658671.25,209479395524.57962,0.0,10669603.210178923,209490065127.78958,2675384036395.9395,2961.5230026874483,209868964777.12775,2885253004134.567,-587697.9361766997,-2641237.1028156383,-248717.63599765534,-3.9735794202350907,240337.5618888353,274249.90393735265,-224798.30674110763
95317.4450824696,185766740144.98975,17801271218448.625,132949368419601.92,150936406378195.94,213659987911.45584,0.0,10882537.097237326,213670870448.55185,2735664456090.3457,2961.5230026874483,214597617201.92014,2950262076253.7905,-576537.6068608806,-2574430.093921652,-241790.22442294366,-3.9559330415461753,230397.54252232253,292498.9258304591,-319220.47974211787
107849.18959071656,185673342446.10596,17792321359923.05,132882537083210.69,150860531785580.3,217476712441.3305,0.0,11076937.774166644,217487789379.1043,2802238526914.9565,2961.5230026874483,219819969134.11606,3022058499010.581,-564541.5634896475,-2506261.697395019,-234774.58243940814,-3.9386181657254755,220268.24385290337,303028.40170809854,-382273.6143335825
121634.10854978823,185571327369.66843,17782545738748.0,132809539484469.33,150777656550586.5,221147137310.7173,0.0,11263886.838381223,221158401197.55557,2875415142324.7266,2961.5230026874483,225560251147.1024,3100975396433.389,-552256.2195655955,-2436971.0101818163,-227692.88593591514,-3.921770621443467,209995.34733253668,308101.52021188085,-421880.08775302133
136797.51940476705,185459964690.70166,17771874380876.902,132729853096819.92,150687187442391.06,224839507141.23474,0.0,11451953.645116337,224850959094.8798,2955585613907.7256,2961.5230026874483,231849158971.18872,3187434775840.4307,-540021.9560404876,-2366803.1710270494,-220567.17954845214,-3.905518589851696,199627.86758630164,309512.1205572322,-444859.06184480735
153477.27134524376,185338472978.56638,17760232405457.312,132642918751544.36,150588489629981.25,228682983883.4311,0.0,11647716.916630797,228694631600.34705,3043215701445.5244,2961.5230026874483,238723228295.16434,3281938932702.217,-528021.8495925922,-2296003.5658876323,-213419.1469314994,-3.889978093511203,189217.3244854057,308605.0596829031,-456614.36798213224
171824.99847976814,185206017613.69012,17747539834782.914,132548139218323.81,150480885070719.88,232776322502.16595,0.0,11856206.628723983,232788178708.79575,3138839004277.134,2961.5230026874483,246224316349.5497,3385063323588.202,-516323.8402083071,-2224812.1508099483,-206269.95270447043,-3.8752489661739524,178816.79649284898,306327.15491850587,-461137.210092738
192007.49832774498,185061708944.77585,17733711417706.668,132444877886315.61,150363651012967.62,237195572626.835,0.0,12081296.285841411,237207653923.12183,3243051140286.0522,2961.5230026874483,254399145271.33728,3497450288518.9106,-504916.7578211789,-2153458.2395065394,-199140.15315094733,-3.86141166956842,168479.88834385044,303298.1077015337,-461190.82630031067
214208.2481605195,184904600620.31506,17718656469755.066,132332457569864.25,150236018640241.5,242000871723.6635,0.0,12326048.923853321,242013197772.58694,3356504624579.9175,2961.5230026874483,263298900353.95547,3619803527895.4077,-493740.4502050451,-2082156.0789276317,-192049.6632314561,-3.8485252730905657,158259.65283481966,299888.71696151677,-458572.2015018396
238629.07297657145,184733688130.36572,17702278733389.582,132210159464607.77,150097171886127.56,247242180054.06128,0.0,12593009.21386727,247254773063.2747,3479904557632.0527,2961.5230026874483,272978891794.15155,3752883452387.7197,-482710.06931290095,-2011101.4812398278,-185017.75963245123,-3.836626810558485,148207.51039438145,296295.1220549614,-454378.73082396516
265491.9802742286,184547907597.1059,17684476262111.156,132077222281568.03,149946246451275.44,252963822132.4626,0.0,12884434.776401054,252976706567.23798,3614005217105.032,2961.5230026874483,283498287327.37494,3897503507393.933,-471734.56474019174,-1940469.7007726864,-178063.0946360216,-3.8257320843714817,138372.21059389162,292601.468302396,-449238.43634068896
295041.1783016515,184346134855.1795,17665141332328.49,131932841588470.47,149782329055653.0,259207824186.32227,0.0,13202466.17124626,259221026652.49295,3759607529646.178,2961.5230026874483,294919913892.1774,4054527446499.8745,-460729.6183629736,-1870414.6486771903,-171203.6943196138,-3.815837822290722,128798.87670630717,288827.6082282337,-443486.8978114001
327545.2961318167,184127184865.09277,17644160387144.094,131776169389325.23,149604456961336.8,266016171202.65894,0.0,13549241.857658256,266029720444.51566,3917557272529.259,2961.5230026874483,307310116547.41785,4224867392038.1787,-449625.54733737325,-1801069.436042585,-164456.91720303806,-3.8069249350139147,119528.1683013276,284961.966129043,-437290.75214606005
363299.8257449984,183889811504.71124,17621414016370.277,131606313974491.94,149411617802367.5,273432193712.90768,0.0,13926968.82872086,273446120681.736,4088743773037.9595,2961.5230026874483,320738656435.37555,4409482432434.821,-438370.9903912754,-1732548.136322741,-157839.35567067392,-3.798962505565803,110595.58865834535,280981.8979127376,-430726.6793264628
402629.80831949826,183632707784.85965,17596776977182.527,131422340074047.55,149202749759015.34,281501319768.4444,0.0,14337960.912395157,281515657729.3564,4274098848975.0684,2961.5230026874483,335278627661.1106,4609377479597.695,-426933.3853886485,-1664948.565527027,-151366.6716394792,-3.791912089999392,102030.95479528837,276864.7680398772,-423827.8354329754
445892.7891514481,183354506534.45016,17570118259769.828,131223269347094.2,148976742113398.03,290271405131.78064,0.0,14784655.58944574,290286189787.3706,4474595754388.684,2961.5230026874483,351006374582.83136,4825602131933.028,-415297.29993771645,-1598355.7965623818,-145053.36905478474,-3.785731934314854,93858.03946308246,272592.89053516247,-416608.9195877359
493482.06806659297,183053781598.53537,17541301202130.059,131008081237939.16,148732436221668.06,299792807526.7233,0.0,15269617.775290601,299808077144.4981,4691247939535.771,2961.5230026874483,368001394532.51166,5059249337029.834,-403461.5916774435,-1532846.054709908,-138912.51765109852,-3.780380806685748,86094.38751990172,268154.8854267352,-409078.5310160001
545830.2748732523,182729049588.3807,17510183657764.426,130775714227159.75,148468626934513.53,310118318904.9967,0.0,15795536.37007682,310134114441.3668,4925107484926.963,2961.5230026874483,386346214972.7825,5311453702861.25,-391436.18515940174,-1468490.589303597,-132955.4535129195,-3.7758212801678535,78751.30407496888,263545.25152900134,-401244.65270345734
603413.3023605775,182378772216.01184,17476618219380.928,130525067500783.22,148184064492378.7,321303025213.27826,0.0,16365217.116067514,321319390430.3929,5177263114939.367,2961.5230026874483,406126237676.5839,5583389355577.476,-379239.01050626446,-1405359.0917547452,-127191.49056217997,-3.7720224407494785,71834.00843318921,258763.27507651196,-393116.7649091168
666754.6325966353,182001359236.8315,17440452500860.066,130255003054426.98,147877456914526.9,333404130634.12646,0.0,16981573.64554659,333421112207.77167,5448837732735.31,2961.5230026874483,427429545359.5059,5876267281056.336,-366893.40924923157,-1343522.245937084,-121627.68137175932,-3.7689621009349232,65341.94542755167,253811.87629458692,-384706.4764759939
736430.0958562988,181595172012.66974,17401529478679.451,129964348241297.16,147547472891989.72,346480762395.34515,0.0,17647617.538997807,346498410012.8837,5740985445169.397,2961.5230026874483,450346668308.4843,6191332116439.415,-354426.11621585605,-1283053.0677510388,-116268.66416666574,-3.7666286446991957,59269.24321920202,248696.65330454917,-376027.58652526786
813073.1054419287,181158527695.12387,17359687892771.895,129651898763876.06,147192745184343.3,360593760487.5484,0.0,18366447.61459989,360612126935.1635,6054888065880.89,2961.5230026874483,474970310080.91986,6529858378923.346,-341865.79374435527,-1224026.823984928,-111116.62486734557,-3.7650226109715614,53605.303194387176,243425.18474186503,-367095.9664279646
