t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,985087957288942.4,43394562452555.58,303363230223150.8,304016410664326.94,43393120641975.625,292195156386570.9,-273051389.88348114,-237878569843.67276,-783381059.8179709,2.534031336484319e-21,-104554631857.72166,402.239202919322,25090594.18298788
