t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,3471353329443580.5,2486879274865749.0,8.981330765369387e+16,281725002685737.06,2486746377291675.5,5.29296689835842e+16,-10501158576.60317,6578348652.461954,1246439779.769804,-105.31864848034064,-76513274367.31969,410.16332663909355
