t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,4609461795791207.0,3313944788333311.0,1.1968671527724851e+17,375569519354359.44,3313767707973133.5,7.052511008029833e+16,-14334639804.271603,6948957694.414127,1506970630.7133117,-138.92751305521526,-94772198287.23099,410.16360718732307
