t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,5761240457665995.0,4144232249794486.5,1.4962493462219062e+17,469600199667883.8,4144010826200291.0,8.816922169867621e+16,-17647728453.1686,8190405581.666282,1339072722.8524864,-174.2046158558228,-129051255513.51045,410.16315649996494
