t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,720185442626153.6,62145392091577.23,401489194523153.94,210493719946686.25,62143426859492.26,389028658140863.3,-406772517.48109376,6223729625.948887,-31929507.00020089,1.3202109304806682e-19,-64001129873.978935,410.16343997933325
