t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
0,1861241378423678.0,70119591182104.5,1275148411788217.0,235152470363362.7,70116782987734.484,856453373679497.5,-137268442.8070853,-215247534599.51575,-2029170631.494245,-6.471318212153771,-79238882244.57751,400.4783772314533,-843940772.3434588
