t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,836222944565834.2,22937732902914.94,180375782138593.78,191231247893944.16,22936902901758.117,171449660564345.03,-134151864.36931837,7809233742.632436,-159771488.96574503,-1.115408781736191e-22,-49573205397.65197,392.73067810115657,120284230.73463587
