t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,1224346195151431.8,64249820591998.16,1091496762883846.6,212735815667615.84,64247396476485.38,724594498862694.8,-182989689.80980685,-238580796742.15955,-2793179600.955231,-6.883957163822585,-69409425301.70737,410.16360718732307
