t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,692941926161878.4,31954441055672.38,195819103799157.75,243111348021527.0,31953441761940.434,189980364628735.38,-203207655.86701083,-241639094376.72177,-1331466511.319225,-2.2512381457063112e-20,-89304907776.50308,410.1632091278585
