t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
0,2886172174034693.5,2069215887271504.5,7.479728502336152e+16,234791014448235.78,2069105281914901.0,4.407195327164303e+16,-8767981777.38695,6885521153.879628,1184873132.549566,-87.34742023240582,-65221446568.56299,410.1634399793333
