t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10,Flux surface 15: solute
100000.0,271710658609658.66,3375839974029.3467,19831948189255.926,101291541012828.17,3375723292290.908,18995288984355.75,-16448945.672018496,-223193356350.13162,-264593921.70075032,3.9823962455160874e-24,-41834252897.22123,395.6363698915197,-56609929.29039516
