t(s),Total retention volume 6,Total retention volume 7,Total retention volume 8,Total solute volume 6,Total solute volume 7,Total solute volume 8,Flux surface 10: solute,Flux surface 11: solute,Flux surface 12: solute,Flux surface 14: solute,Flux surface 13: solute,Average T surface 10
100000.0,832847663790213.0,42197652462245.31,260975730058648.0,284641437876115.6,42196330395706.02,253142523903888.84,-264807346.72895917,-251703418776.14975,-1431964368.5447593,-1.3661512044324413e-20,-106334226947.9999,410.16315649996494
